hotspot_residues,license,mean_score,n_variants,pct_pathogenic,source,target_id,uniprot_id,updated_at
"[{""residue"":97,""mean_score"":0.9961,""n_substitutions"":19},{""residue"":123,""mean_score"":0.9959,""n_substitutions"":19},{""residue"":316,""mean_score"":0.9953,""n_substitutions"":19},{""residue"":200,""mean_score"":0.9933,""n_substitutions"":19},{""residue"":147,""mean_score"":0.992,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5738249075391161,7030,0.5264580369843528,AlphaMissense,ORL1,P41146,2026-05-26 11:25:37.824922+00:00
"[{""residue"":241,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":97,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":511,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":549,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":552,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6552280310925829,23028,0.6100833767587285,AlphaMissense,GRM5,P41594,2026-05-26 11:25:37.824922+00:00
"[{""residue"":808,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":476,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":437,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":732,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":534,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7389504705472397,17214,0.7144184965725572,AlphaMissense,GRIA1,P42261,2026-05-26 11:25:37.824922+00:00
"[{""residue"":483,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":815,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":541,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":78,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":614,""mean_score"":0.9997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7769032544555116,16777,0.7656911247541277,AlphaMissense,GRIA2,P42262,2026-05-26 11:25:37.824922+00:00
"[{""residue"":810,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":912,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":846,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":915,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":933,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7287793958210194,20292,0.7085058150995466,AlphaMissense,PIK3CA,P42336,2026-05-26 11:25:37.824922+00:00
"[{""residue"":2195,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":2357,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":2337,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":2359,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":2191,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7151281266131286,48431,0.692118684313766,AlphaMissense,MTOR,P42345,2026-05-26 11:25:37.824922+00:00
"[{""residue"":108,""mean_score"":0.9801,""n_substitutions"":19},{""residue"":89,""mean_score"":0.9635,""n_substitutions"":19},{""residue"":74,""mean_score"":0.9367,""n_substitutions"":19},{""residue"":114,""mean_score"":0.9336,""n_substitutions"":19},{""residue"":63,""mean_score"":0.9318,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5164719298245614,2964,0.4392712550607287,AlphaMissense,CDKN2A,P42771,2026-05-26 11:25:37.824922+00:00
"[{""residue"":104,""mean_score"":0.9979,""n_substitutions"":19},{""residue"":62,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":85,""mean_score"":0.9955,""n_substitutions"":19},{""residue"":296,""mean_score"":0.9952,""n_substitutions"":19},{""residue"":71,""mean_score"":0.9933,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5186956348755255,8797,0.4450380811640332,AlphaMissense,GLP1R,P43220,2026-05-26 11:25:37.824922+00:00
"[{""residue"":170,""mean_score"":0.9953,""n_substitutions"":19},{""residue"":303,""mean_score"":0.9937,""n_substitutions"":19},{""residue"":306,""mean_score"":0.9933,""n_substitutions"":19},{""residue"":177,""mean_score"":0.9919,""n_substitutions"":19},{""residue"":318,""mean_score"":0.9916,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5799571428571434,6251,0.5120780675091985,AlphaMissense,CTSK,P43235,2026-05-26 11:25:37.824922+00:00
"[{""residue"":275,""mean_score"":0.9486,""n_substitutions"":19},{""residue"":274,""mean_score"":0.9163,""n_substitutions"":19},{""residue"":272,""mean_score"":0.9116,""n_substitutions"":19},{""residue"":164,""mean_score"":0.9077,""n_substitutions"":19},{""residue"":256,""mean_score"":0.9031,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.37683015108749796,6023,0.26398804582434005,AlphaMissense,MAGEA4,P43358,2026-05-26 11:25:37.824922+00:00
"[{""residue"":161,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":175,""mean_score"":0.9987,""n_substitutions"":19},{""residue"":169,""mean_score"":0.998,""n_substitutions"":19},{""residue"":599,""mean_score"":0.9967,""n_substitutions"":19},{""residue"":171,""mean_score"":0.9965,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.52569022076723,11913,0.46755645093595233,AlphaMissense,CHRNA4,P43681,2026-05-26 11:25:37.824922+00:00
"[{""residue"":171,""mean_score"":0.9961,""n_substitutions"":19},{""residue"":157,""mean_score"":0.9957,""n_substitutions"":19},{""residue"":165,""mean_score"":0.994,""n_substitutions"":19},{""residue"":260,""mean_score"":0.9918,""n_substitutions"":19},{""residue"":167,""mean_score"":0.9896,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4980704470380999,9082,0.4339352565514204,AlphaMissense,HTR3A,P46098,2026-05-26 11:25:37.824922+00:00
"[{""residue"":252,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":118,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":168,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":160,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":53,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6983509971217052,9728,0.653577302631579,AlphaMissense,GABRB2,P47870,2026-05-26 11:25:37.824922+00:00
"[{""residue"":58,""mean_score"":0.9948,""n_substitutions"":19},{""residue"":100,""mean_score"":0.9923,""n_substitutions"":19},{""residue"":81,""mean_score"":0.9922,""n_substitutions"":19},{""residue"":67,""mean_score"":0.9891,""n_substitutions"":19},{""residue"":121,""mean_score"":0.9891,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.45239473684210324,9063,0.37272426348891097,AlphaMissense,GCGR,P47871,2026-05-26 11:25:37.824922+00:00
"[{""residue"":116,""mean_score"":0.9981,""n_substitutions"":19},{""residue"":113,""mean_score"":0.9981,""n_substitutions"":19},{""residue"":150,""mean_score"":0.9977,""n_substitutions"":19},{""residue"":148,""mean_score"":0.996,""n_substitutions"":19},{""residue"":1262,""mean_score"":0.9959,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5610570379436991,25327,0.5032968768507916,AlphaMissense,XDH,P47989,2026-05-26 11:25:37.824922+00:00
"[{""residue"":180,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":186,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":172,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":320,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":158,""mean_score"":0.9992,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5767417917537506,10526,0.5248907467224017,AlphaMissense,GABRA4,P48169,2026-05-26 11:25:37.824922+00:00
"[{""residue"":155,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":123,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":267,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":51,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":145,""mean_score"":0.9994,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6098079420107159,9519,0.5517386280071436,AlphaMissense,EEF2K,P48549,2026-05-26 11:25:37.824922+00:00
"[{""residue"":318,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":291,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":314,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":292,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":313,""mean_score"":0.9988,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.676814229156961,8588,0.642640894271076,AlphaMissense,IDH2,P48735,2026-05-26 11:25:37.824922+00:00
"[{""residue"":841,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":951,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":877,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":964,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":946,""mean_score"":0.9992,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5772600916993065,20938,0.5169548189893972,AlphaMissense,PIK3CG,P48736,2026-05-26 11:25:37.824922+00:00
"[{""residue"":542,""mean_score"":0.9964,""n_substitutions"":19},{""residue"":221,""mean_score"":0.9946,""n_substitutions"":19},{""residue"":355,""mean_score"":0.9941,""n_substitutions"":19},{""residue"":92,""mean_score"":0.9937,""n_substitutions"":19},{""residue"":216,""mean_score"":0.9931,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5943658525810899,15846,0.5433547898523287,AlphaMissense,SLC9A3,P48764,2026-05-26 11:25:37.824922+00:00
"[{""residue"":123,""mean_score"":0.9987,""n_substitutions"":19},{""residue"":203,""mean_score"":0.9981,""n_substitutions"":19},{""residue"":96,""mean_score"":0.9968,""n_substitutions"":19},{""residue"":68,""mean_score"":0.9957,""n_substitutions"":19},{""residue"":322,""mean_score"":0.9948,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5634986876640419,7239,0.5105677579776212,AlphaMissense,NPY2R,P49146,2026-05-26 11:25:37.824922+00:00
"[{""residue"":385,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":384,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":257,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":433,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":382,""mean_score"":0.9995,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6216206581764879,8873,0.5748901160824975,AlphaMissense,PSEN1,P49768,2026-05-26 11:25:37.824922+00:00
"[{""residue"":43,""mean_score"":0.9865,""n_substitutions"":19},{""residue"":114,""mean_score"":0.9812,""n_substitutions"":19},{""residue"":51,""mean_score"":0.9797,""n_substitutions"":19},{""residue"":56,""mean_score"":0.974,""n_substitutions"":19},{""residue"":95,""mean_score"":0.9733,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6771710526315787,2394,0.6549707602339181,AlphaMissense,HINT1,P49773,2026-05-26 11:25:37.824922+00:00
"[{""residue"":366,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":365,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":272,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":414,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":398,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6431349624060113,8512,0.6009163533834586,AlphaMissense,PSEN2,P49810,2026-05-26 11:25:37.824922+00:00
"[{""residue"":200,""mean_score"":1.0,""n_substitutions"":19},{""residue"":65,""mean_score"":1.0,""n_substitutions"":19},{""residue"":181,""mean_score"":1.0,""n_substitutions"":19},{""residue"":68,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":97,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.750442406015031,7980,0.731077694235589,AlphaMissense,GSK3B,P49841,2026-05-26 11:25:37.824922+00:00
"[{""residue"":195,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":117,""mean_score"":0.9955,""n_substitutions"":19},{""residue"":90,""mean_score"":0.9953,""n_substitutions"":19},{""residue"":223,""mean_score"":0.9893,""n_substitutions"":19},{""residue"":271,""mean_score"":0.9873,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5539706829056099,6897,0.48963317384370014,AlphaMissense,AGTR2,P50052,2026-05-26 11:25:37.824922+00:00
"[{""residue"":170,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":407,""mean_score"":0.9981,""n_substitutions"":19},{""residue"":305,""mean_score"":0.9979,""n_substitutions"":19},{""residue"":303,""mean_score"":0.9978,""n_substitutions"":19},{""residue"":403,""mean_score"":0.9974,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6209538509394046,8037,0.5737215378872713,AlphaMissense,GATA4,P50440,2026-05-26 11:25:37.824922+00:00
"[{""residue"":534,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":1175,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":1021,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":881,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":960,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.751602198574772,31293,0.7324641293580034,AlphaMissense,SMARCA4,P51532,2026-05-26 11:25:37.824922+00:00
"[{""residue"":2723,""mean_score"":0.9709,""n_substitutions"":19},{""residue"":194,""mean_score"":0.9626,""n_substitutions"":19},{""residue"":2990,""mean_score"":0.958,""n_substitutions"":19},{""residue"":2629,""mean_score"":0.9545,""n_substitutions"":19},{""residue"":3073,""mean_score"":0.9516,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.30259100691183693,64961,0.15638613937593326,AlphaMissense,BRCA2,P51587,2026-05-26 11:25:37.824922+00:00
"[{""residue"":515,""mean_score"":0.9831,""n_substitutions"":19},{""residue"":156,""mean_score"":0.9802,""n_substitutions"":19},{""residue"":207,""mean_score"":0.9723,""n_substitutions"":19},{""residue"":145,""mean_score"":0.9708,""n_substitutions"":19},{""residue"":203,""mean_score"":0.9671,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5055669650762414,10165,0.4392523364485981,AlphaMissense,ALDH5A1,P51649,2026-05-26 11:25:37.824922+00:00
"[{""residue"":187,""mean_score"":0.9861,""n_substitutions"":19},{""residue"":110,""mean_score"":0.9858,""n_substitutions"":19},{""residue"":301,""mean_score"":0.9856,""n_substitutions"":19},{""residue"":85,""mean_score"":0.9827,""n_substitutions"":19},{""residue"":57,""mean_score"":0.9775,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5289478654970745,6840,0.4695906432748538,AlphaMissense,CCRL2,P51679,2026-05-26 11:25:37.824922+00:00
"[{""residue"":212,""mean_score"":0.9982,""n_substitutions"":19},{""residue"":220,""mean_score"":0.9977,""n_substitutions"":19},{""residue"":374,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":357,""mean_score"":0.9971,""n_substitutions"":19},{""residue"":353,""mean_score"":0.997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5932792824372406,19399,0.5496675086344657,AlphaMissense,SLC12A2,P55017,2026-05-26 11:25:37.824922+00:00
"[{""residue"":146,""mean_score"":0.9903,""n_substitutions"":19},{""residue"":185,""mean_score"":0.989,""n_substitutions"":19},{""residue"":236,""mean_score"":0.9347,""n_substitutions"":19},{""residue"":101,""mean_score"":0.932,""n_substitutions"":19},{""residue"":234,""mean_score"":0.9263,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.48916826091598153,9367,0.41240525248211807,AlphaMissense,PLTP,P55058,2026-05-26 11:25:37.824922+00:00
"[{""residue"":215,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":208,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":91,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":300,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":220,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7006770200148258,6745,0.6695329873980727,AlphaMissense,WNT3,P56703,2026-05-26 11:25:37.824922+00:00
"[{""residue"":93,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":289,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":181,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":95,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":135,""mean_score"":0.9997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6428101593625452,9538,0.5965611239253512,AlphaMissense,BACE1,P56817,2026-05-26 11:25:37.824922+00:00
"[{""residue"":172,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":53,""mean_score"":0.997,""n_substitutions"":19},{""residue"":63,""mean_score"":0.9967,""n_substitutions"":19},{""residue"":48,""mean_score"":0.9952,""n_substitutions"":19},{""residue"":34,""mean_score"":0.9932,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6071329703569261,4959,0.5652349263964509,AlphaMissense,CLDN18,P56856,2026-05-26 11:25:37.824922+00:00
"[{""residue"":127,""mean_score"":1.0,""n_substitutions"":19},{""residue"":129,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":92,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":24,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":326,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7429371686038896,7657,0.7224761656001045,AlphaMissense,PTEN,P60484,2026-05-26 11:25:37.824922+00:00
"[{""residue"":78,""mean_score"":0.915,""n_substitutions"":19},{""residue"":141,""mean_score"":0.9101,""n_substitutions"":19},{""residue"":67,""mean_score"":0.8903,""n_substitutions"":19},{""residue"":82,""mean_score"":0.8686,""n_substitutions"":19},{""residue"":40,""mean_score"":0.8505,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.42400426556587517,2907,0.3013415892672859,AlphaMissense,IL2,P60568,2026-05-26 11:25:37.824922+00:00
"[{""residue"":96,""mean_score"":0.9443,""n_substitutions"":19},{""residue"":102,""mean_score"":0.8838,""n_substitutions"":19},{""residue"":101,""mean_score"":0.8671,""n_substitutions"":19},{""residue"":133,""mean_score"":0.8383,""n_substitutions"":19},{""residue"":149,""mean_score"":0.8364,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.3716345029239765,3420,0.2283625730994152,AlphaMissense,CTAG1A,P78358,2026-05-26 11:25:37.824922+00:00
"[{""residue"":333,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":349,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":406,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":225,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":405,""mean_score"":0.9997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5726455416453718,15656,0.5121359223300971,AlphaMissense,ADAM17,P78536,2026-05-26 11:25:37.824922+00:00
"[{""residue"":163,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":145,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":150,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":61,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":201,""mean_score"":0.9993,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6964808201485329,6194,0.6627381336777527,AlphaMissense,CDK6,Q00534,2026-05-26 11:25:37.824922+00:00
"[{""residue"":126,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":144,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":13,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":51,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":184,""mean_score"":0.9995,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.801485364095166,5548,0.7992069214131219,AlphaMissense,CDK5,Q00535,2026-05-26 11:25:37.824922+00:00
"[{""residue"":475,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":464,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":478,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":441,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":438,""mean_score"":0.9992,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4457214814020803,9329,0.3525565441097652,AlphaMissense,MDM2,Q00987,2026-05-26 11:25:37.824922+00:00
"[{""residue"":201,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":1273,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":1522,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":991,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":247,""mean_score"":0.9993,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.707503709296394,41059,0.6733724640151977,AlphaMissense,CACNA1C,Q01668,2026-05-26 11:25:37.824922+00:00
"[{""residue"":121,""mean_score"":0.9969,""n_substitutions"":19},{""residue"":117,""mean_score"":0.9965,""n_substitutions"":19},{""residue"":327,""mean_score"":0.9964,""n_substitutions"":19},{""residue"":369,""mean_score"":0.9958,""n_substitutions"":19},{""residue"":79,""mean_score"":0.9952,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6163247283531398,11780,0.5790322580645161,AlphaMissense,SLC6A3,Q01959,2026-05-26 11:25:37.824922+00:00
"[{""residue"":190,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":208,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":225,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":245,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":77,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7169883755189442,7467,0.6891656622472211,AlphaMissense,MAP2K1,Q02750,2026-05-26 11:25:37.824922+00:00
"[{""residue"":24,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":28,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":177,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":33,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":106,""mean_score"":0.9995,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4861678683785384,11761,0.38661678428705043,AlphaMissense,REL,Q04864,2026-05-26 11:25:37.824922+00:00
"[{""residue"":462,""mean_score"":1.0,""n_substitutions"":19},{""residue"":464,""mean_score"":1.0,""n_substitutions"":19},{""residue"":467,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":278,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":459,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7736954025028774,11267,0.758320759740836,AlphaMissense,PTPN11,Q06124,2026-05-26 11:25:37.824922+00:00
"[{""residue"":138,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":137,""mean_score"":0.9974,""n_substitutions"":19},{""residue"":146,""mean_score"":0.9973,""n_substitutions"":19},{""residue"":139,""mean_score"":0.9971,""n_substitutions"":19},{""residue"":131,""mean_score"":0.9968,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6212970860627968,4427,0.574429636322566,AlphaMissense,BCL2L1,Q07817,2026-05-26 11:25:37.824922+00:00
"[{""residue"":262,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":261,""mean_score"":0.9975,""n_substitutions"":19},{""residue"":263,""mean_score"":0.9967,""n_substitutions"":19},{""residue"":230,""mean_score"":0.9966,""n_substitutions"":19},{""residue"":224,""mean_score"":0.9963,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5467168571428571,6650,0.4754887218045113,AlphaMissense,MCL1,Q07820,2026-05-26 11:25:37.824922+00:00
"[{""residue"":119,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":122,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":105,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":153,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":102,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6433625618533519,8892,0.6009896536212326,AlphaMissense,PPARA,Q07869,2026-05-26 11:25:37.824922+00:00
"[{""residue"":414,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":177,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":468,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":502,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":475,""mean_score"":0.9992,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7573724961676126,23484,0.7392692897291773,AlphaMissense,KCNMA1,Q12791,2026-05-26 11:25:37.824922+00:00
"[{""residue"":466,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":657,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":411,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":501,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":507,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6103720039961882,22021,0.5546069660778348,AlphaMissense,KCNH2,Q12809,2026-05-26 11:25:37.824922+00:00
"[{""residue"":177,""mean_score"":0.9988,""n_substitutions"":19},{""residue"":379,""mean_score"":0.9984,""n_substitutions"":19},{""residue"":464,""mean_score"":0.9983,""n_substitutions"":19},{""residue"":376,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":419,""mean_score"":0.9975,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6317637801919584,9481,0.5842210737264002,AlphaMissense,CDC20,Q12834,2026-05-26 11:25:37.824922+00:00
"[{""residue"":495,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":800,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":458,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":486,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":745,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5771683491515706,27816,0.5105694564279551,AlphaMissense,GRIN1,Q12879,2026-05-26 11:25:37.824922+00:00
"[{""residue"":401,""mean_score"":0.999,""n_substitutions"":19},{""residue"":407,""mean_score"":0.9984,""n_substitutions"":19},{""residue"":351,""mean_score"":0.9982,""n_substitutions"":19},{""residue"":349,""mean_score"":0.9981,""n_substitutions"":19},{""residue"":375,""mean_score"":0.9976,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.640444388794562,11780,0.6027164685908319,AlphaMissense,CDC16,Q13042,2026-05-26 11:25:37.824922+00:00
"[{""residue"":496,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":487,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":801,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":732,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":459,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6527646439211275,28196,0.6088452262732302,AlphaMissense,GRIN2B,Q13224,2026-05-26 11:25:37.824922+00:00
"[{""residue"":254,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":109,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":524,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":107,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":547,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6288617120691197,22686,0.5816362514326016,AlphaMissense,GRM1,Q13255,2026-05-26 11:25:37.824922+00:00
"[{""residue"":2725,""mean_score"":0.999,""n_substitutions"":19},{""residue"":2889,""mean_score"":0.9987,""n_substitutions"":19},{""residue"":2875,""mean_score"":0.9984,""n_substitutions"":19},{""residue"":2870,""mean_score"":0.9981,""n_substitutions"":19},{""residue"":2699,""mean_score"":0.9981,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4675226813353321,58083,0.37945698397121363,AlphaMissense,ATM,Q13315,2026-05-26 11:25:37.824922+00:00
