source_doc_id,source_doc_type,subject_id,subject_type,relation_type,object_id,object_type,confidence,evidence_text,correct,rationale,review_flag
US2021179602A1,patent,SRC,target,inhibits,KIT,target,0.4803386926651001,"A 5-THIAZOLECARBOXAMIDE KINASE INHIBITOR AND USES THEREOF. The invention relates to a kinase inhibitor, in particular an inhibitor of protein kinases including the protein-tyrosine kinases LCK, ABL, SRC, KIT, SIK-family and/or their mutants. Although structurally similar to dasatinib, the kinase inhibitor of the invention displays, eg functional and ADMET properties distinct to dasatinib. Also, the invention relates to pharmaceutical compositions that comprise the kinase inhibitor, including tho",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
37704893,paper,CHEMBL3137309,compound,inhibits,FLT3,target,0.3562406599521637,"Constitutively Synergistic Multiagent Drug Formulations Targeting MERTK, FLT3, and BCL-2 for Treatment of AML.. PURPOSE: Although high-dose, multiagent chemotherapy has improved leukemia survival rates, treatment outcomes remain poor in high-risk subsets, including acute myeloid leukemia (AML) and acute lymphoblastic leukemia (ALL) in infants. The development of new, more effective therapies for these patients is therefore an urgent, unmet clinical need. METHODS: The dual MERTK/FLT3 inhibitor MR",Yes,,
38118420,paper,CHEMBL4559134,compound,inhibits,RET,target,0.3207329511642456,"Strategies for mitigating adverse events related to selective RET inhibitors in patients with RET-altered cancers.. The US Food and Drug Administration (FDA) approval of the selective RET inhibitors selpercatinib and pralsetinib has led to a paradigm change in the treatment of RET-altered lung and thyroid cancers through a higher response rate and a more tolerable safety and toxicity profile than multi-kinase inhibitors. Recently, selpercatinib has received a tissue-agnostic FDA approval for all",Yes,selpercatinib/pralsetinib -> RET,REVIEW
40510030,paper,CHEMBL2396661,compound,inhibits,FGFR1,target,0.3670213520526886,"FGFR1 overexpression promotes resistance to PI3K inhibitor alpelisib in luminal breast cancer cells through receptor tyrosine kinase signaling-mediated activation of the estrogen receptor.. Aim: Resistance to PI3K inhibitor alpelisib is an emerging challenge in breast cancer treatment. FGFR1 is frequently amplified in breast cancer. We investigated FGFR1 overexpression-mediated alpelisib resistance and its mechanism. Methods: CCK-8, colony formation, and cell cycle assays assessed FGFR1 overexpr",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
33857021,paper,CHEMBL112,compound,inhibits,TRPV1,target,0.5951757431030273,"Striatal TRPV1 activation by acetaminophen ameliorates dopamine D2 receptor antagonist-induced orofacial dyskinesia.. Antipsychotics often cause tardive dyskinesia, an adverse symptom of involuntary hyperkinetic movements. Analysis of the US Food and Drug Administration Adverse Event Reporting System and JMDC insurance claims revealed that acetaminophen prevented the dyskinesia induced by dopamine D2 receptor antagonists. In vivo experiments further showed that a 21-day treatment with haloperido",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
35748819,paper,MUC16,target,inhibits,CHEMBL553,compound,0.3153150677680969,"Multifunctional magnetic nanoparticles for MRI-guided co-delivery of erlotinib and L-asparaginase to ovarian cancer.. The use of magnetic nanoparticles (MNPs) in biomedical applications has been wildly opted due to their unique properties. Here, we designed MNPs loaded with erlotinib (ERL/SPION-Val-PEG) and conjugated them with anti-mucin16 (MUC16) aptamer to introduce new image-guided nanoparticles (NPs) for targeted drug delivery as well as non-invasive magnetic resonance imaging (MRI) contras",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
34831087,paper,CTSK,target,inhibits,CHEMBL371064,compound,0.48352301120758057,"Cathepsin K Regulates Intraocular Pressure by Modulating Extracellular Matrix Remodeling and Actin-Bundling in the Trabecular Meshwork Outflow Pathway.. The homeostasis of extracellular matrix (ECM) and actin dynamics in the trabecular meshwork (TM) outflow pathway plays a critical role in intraocular pressure (IOP) regulation. We studied the role of cathepsin K (CTSK), a lysosomal cysteine protease and a potent collagenase, on ECM modulation and actin cytoskeleton rearrangements in the TM outfl",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
40087828,paper,ABL1,target,inhibits,CHEMBL4208229,compound,0.6880733966827393,"Asciminib: the tyrosine kinase inhibitor with a unique mechanism of action.. INTRODUCTION: Management of chronic phase chronic myeloid leukemia (CML-CP) was revolutionized with the development of tyrosine kinase inhibitors (TKIs). Imatinib (first generation), dasatinib, nilotinib and bosutinib (second generation), and ponatinib (third generation) are the five approved TKIs that inhibit BCR::ABL1 by binding to the ATP binding site of ABL1. About half of the resistance to TKIs develops through acq",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
WO-2025203012-A1,patent,KRAS,target,inhibits,CHEMBL3137343,compound,0.35594436526298523,"Kras g12c inhibitor for use for the treatment of non-small cell lung cancer. The present invention relates to a method of treating non-small cell lung cancer (NSCLC) which harbors a KRAS G12C mutation, wherein the method comprises the administration of a therapeutically effective amount of KRAS G12C inhibitor 1-{6-[(4M)-4-(5-Chloro-6-methyl-5 1H-indazol-4-yl)-5-methyl-3-(1-methyl-1H-indazol-5-yl)-1H-pyrazol-1-yl]-2- azaspiro[3.3]heptan-2-yl}prop-2-en-1-one (Compound A), or a pharmaceutically acc",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
34687602,paper,CHEMBL3989958,compound,inhibits,FLT3,target,0.35390469431877136,"Harnessing the benefits of available targeted therapies in acute myeloid leukaemia.. Research has resulted in regulatory approval of nine agents for acute myeloid leukaemia indications by the US Food and Drug Administration since 2017: the Bcl-2 inhibitor, venetoclax; two FLT3 inhibitors, midostaurin and gilteritinib; two IDH inhibitors, ivosidenib (IDH1 inhibitor) and enasidenib (IDH2 inhibitor); the anti-CD33 antibody-drug conjugate, gemtuzumab ozogamicin; the oral, poorly absorbable hypomethy",Yes,FLT3 inhibitor -> FLT3,REVIEW
37070927,paper,RET,target,inhibits,CHEMBL4582651,compound,0.4266761243343353,"Targeting RET Solvent-Front Mutants with Alkynyl Nicotinamide-Based Inhibitors.. Selpercatinib (LOXO292) and pralsetinib (BLU667) are RET protein tyrosine kinase inhibitors (TKIs) recently approved for treating RET-altered cancers. However, RET mutations that confer selpercatinib/pralsetinib resistance have been identified, necessitating development of next-generation RET TKIs. While acquired RET G810C/R/S/V mutations were reported in selpercatinib-treated patients, it was unclear whether all of",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
34253595,paper,BRD4,target,inhibits,CHEMBL4297454,compound,0.31035298109054565,"Selective Inhibition of the Second Bromodomain of BET Family Proteins Results in Robust Antitumor Activity in Preclinical Models of Acute Myeloid Leukemia.. Dual bromodomain BET inhibitors that bind with similar affinities to the first and second bromodomains across BRD2, BRD3, BRD4, and BRDT have displayed modest activity as monotherapy in clinical trials. Thrombocytopenia, closely followed by symptoms characteristic of gastrointestinal toxicity, have presented as dose-limiting adverse events t",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
40582208,paper,CHEMBL190461,compound,inhibits,TRPV1,target,0.36220091581344604,"Cannabidiol attenuates methamphetamine-induced oxidative neurotoxicity via regulating transient receptor potential vanilloid type 1.. BACKGROUND: The prevalence of methamphetamine (METH) abuse has significantly escalated in many regions worldwide. Despite this increase, the complexity of neurotoxicity associated with METH is inadequately understood. Cannabidiol (CBD), a non-addictive plant ingredient in cannabis, has been used in preclinical and clinical studies for treating various neuropsychia",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
36578445,paper,CHEMBL59,compound,inhibits,DOT1L,target,0.3890923857688904,"Identification of DOT1L inhibitor in a screen for factors that promote dopaminergic neuron survival.. Parkinson's disease (PD) is a common neurodegenerative disorder characterized by the progressive loss of dopaminergic (DA) neurons in the substantia nigra region of the midbrain. Diagnostic criteria for PD require that at least two of three motor signs are observed: tremor, rigidity, and/or bradykinesia. The most common and effective treatment for PD is Levodopa (L-DOPA) which is readily convert",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
38543137,paper,DLL3,target,inhibits,EZH2,target,0.348387211561203,"The Current Therapeutic Landscape for Metastatic Prostate Cancer.. In 2024, there will be an estimated 1,466,718 cases of prostate cancer (PC) diagnosed globally, of which 299,010 cases are estimated to be from the US. The typical clinical approach for PC involves routine screening, diagnosis, and standard lines of treatment. However, not all patients respond to therapy and are subsequently diagnosed with treatment emergent neuroendocrine prostate cancer (NEPC). There are currently no approved t",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
40565165,paper,CHEMBL5095036,compound,inhibits,CDK2,target,0.4386507570743561,"Targeting WEE1 Kinase for Breast Cancer Therapeutics: An Update.. WEE1 kinase is a crucial cell cycle regulatory protein that controls the timing of mitotic entry. WEE1, via inhibition of Cyclin-dependent Kinase 1 (CDK1) and Cyclin-dependent Kinase 2 (CDK2), governs the G2-M checkpoint by inhibiting entry into mitosis. The state of balance between WEE family kinases and CDC25C phosphatases restricts CDK1/CycB activity. The WEE kinase family consists of WEE1, PKMYT1, and WEE2 (WEE1B). WEE1 and PK",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
32138169,paper,AURKB,target,inhibits,STS,target,0.4637981057167053,"Pan Aurora Kinase Inhibitor: A Promising Targeted-Therapy in Dedifferentiated Liposarcomas With Differential Efficiency Depending on Sarcoma Molecular Profile.. Soft tissue sarcoma (STS) are rare and aggressive tumours. Their classification includes numerous histological subtypes of frequent poor prognosis. Liposarcomas (LPS) are the most frequent type among them, and the aggressiveness and deep localization of dedifferentiated LPS are linked to high levels of recurrence. Current treatments avai",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
34080177,paper,CHEMBL3286830,compound,inhibits,ALK,target,0.362541139125824,Monitoring and Managing Lorlatinib Adverse Events in the Portuguese Clinical Setting: A Position Paper.. Rearrangements in the anaplastic lymphoma kinase (ALK) and proto-oncogene tyrosine-protein kinase ROS (ROS1) genes characterise two distinct molecular subsets of non-small cell lung cancer (NSCLC) tumours. Lorlatinib is a third-generation ALK/ROS1 tyrosine kinase inhibitor (TKI) shown to have systemic and intracranial activity in treatment-naive patients and in those who progressed on first- ,Yes,,
37598871,paper,AR,target,inhibits,ADRB2,target,0.505337119102478,"Testing anabolic activity, potency and mechanisms of action of the phyto-derived beta 2 agonist higenamine.. Higenamine (Hige), a plant derived alkaloid is classified as β2 agonist by the World Anti-Doping Agency (WADA). However, pharmacologic mechanisms of its performance-enhancing activity have not been investigated so far. Therefore, we investigate the anabolic activity and associated molecular mechanisms of Hige in C2C12 myotubes. In differentiated C2C12 cells dose-dependent effects of Hige ",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
38760442,paper,IDH1,target,inhibits,CHEMBL3989958,compound,0.340408056974411,"IDH inhibition in gliomas: from preclinical models to clinical trials.. Gliomas are the most common malignant primary brain tumours in adults and cannot usually be cured with standard cancer treatments. Gliomas show intratumoural and intertumoural heterogeneity at the histological and molecular levels, and they frequently contain mutations in the isocitrate dehydrogenase 1 (IDH1) or IDH2 gene. IDH-mutant adult-type diffuse gliomas are subdivided into grade 2, 3 or 4 IDH-mutant astrocytomas and g",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
40143103,paper,CHEMBL150,compound,inhibits,TNF,target,0.5135786533355713,"Kaempferol Mitigates Pseudomonas aeruginosa-Induced Acute Lung Inflammation Through Suppressing GSK3β/JNK/c-Jun Signaling Pathway and NF-κB Activation.. Background: Pseudomonas aeruginosa, one of the common bacterial pathogens causing nosocomial pneumonia, is characterized as highly pathogenic and multidrug-resistant. Kaempferol (KP), a natural flavonoid, has been shown to exhibit effectiveness in treating infection-induced lung injury. Methods: We applied network pharmacology to explore the und",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
40929764,paper,EDNRB,target,inhibits,EDNRA,target,0.4556766152381897,"Cirsiliol confers cardio-protection against sunitinib induced cardiotoxicity via synergistic modulation of SIRT1/FOXO3a and endothelin axis: A biochemical, histopathological, and computational experimentation.. Cardiotoxicity remains a major clinical challenge associated with various environmental and chemotherapeutic toxicants. Sunitinib (SNB) is a potent targeted cancer drug that is reported to induce severe organ damage including renal failure. Cirsiliol (CSL) is a natural flavone that exhibi",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
37874005,paper,FLT3,target,inhibits,CHEMBL608533,compound,0.30237269401550293,"Ivosidenib in acute myeloid leukemia.. INTRODUCTION: Traditional treatment strategies for acute myeloid leukemia (AML) have primarily relied on standard chemotherapy regimens for four decades. Indeed, the landscape of AML therapy has evolved substantially in recent years, mainly due to the introduction of hypomethylating agents and small molecules.Bcl2 inhibitor venetoclax, Fms-like tyrosine kinase 3 (FLT3) inhibitors such as midostaurin and gilteritinib, and isocitrate dehydrogenases 1 and 2 (I",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
37759469,paper,BCL2,target,inhibits,CHEMBL408194,compound,0.5137781500816345,"Obatoclax Rescues FUS-ALS Phenotypes in iPSC-Derived Neurons by Inducing Autophagy.. Aging is associated with the disruption of protein homeostasis and causally contributes to multiple diseases, including amyotrophic lateral sclerosis (ALS). One strategy for restoring protein homeostasis and protecting neurons against age-dependent diseases such as ALS is to de-repress autophagy. BECN1 is a master regulator of autophagy; however, is repressed by BCL2 via a BH3 domain-mediated interaction. We use",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
31371419,paper,MDM2,target,inhibits,ABL1,target,0.5461751222610474,"Combined inhibition of MDM2 and BCR-ABL1 tyrosine kinase targets chronic myeloid leukemia stem/progenitor cells in a murine model.. Although highly effective, BCR-ABL1 tyrosine kinase inhibitors do not target chronic myeloid leukemia (CML) stem cells. Most patients relapse upon tyrosine kinase inhibitor therapy cessation. We reported previously that combined BCR-ABL1 and BCL-2 inhibition synergistically targets CML stem/progenitor cells. p53 induces apoptosis mainly by modulating BCL-2 family pr",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
40269187,paper,LRRK2,target,inhibits,CHEMBL54,compound,0.5088514685630798,"LRRK2 mediates haloperidol-induced changes in indirect pathway striatal projection neurons.. Haloperidol is used to manage psychotic symptoms in several neurological disorders through mechanisms that involve antagonism of dopamine D2 receptors that are highly expressed in the striatum. Significant side effects of haloperidol, known as extrapyramidal symptoms, lead to motor deficits similar to those seen in Parkinson's disease and present a major challenge in clinical settings. The underlying mol",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
EP-4577198-A1,patent,CHEMBL190461,compound,inhibits,NLRP3,target,0.47300973534584045,"Cannabidiol for use in treating or preventing recurrent pericarditis. Cannabidiol, or a pharmaceutically acceptable prodrug, derivative, salt, or solvate thereof, for use in treating or preventing recurrent pericarditis is disclosed. The effectiveness of cannabidiol in attenuating the levels of interleukin-1β (IL-1β) and IL-6, and the transcription of pro-IL-1β and NLRP3 mRNA in in vitro models are disclosed. Also disclosed are experiments showing cannabidiol to be effective in preventing an inc",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
36649061,paper,CHEMBL288441,compound,inhibits,CHEMBL4297865,compound,0.5291550755500793,"Identification of LRRK2 Inhibitors through Computational Drug Repurposing.. Parkinson's disease (PD) is the second most common neurodegenerative disorder that affects more than ten million people worldwide. However, the current PD treatments are still limited and alternative treatment strategies are urgently required. Leucine-rich repeat kinase 2 (LRRK2) has been recognized as a promising target for PD treatment. However, there are no approved LRRK2 inhibitors on the market. To rapidly identify ",No,"compound->compound: drug combination / co-mention, not a real inhibition relation",
38369013,paper,EGFR,target,inhibits,HER3,target,0.3081315755844116,"Translational insights and overall survival in the U31402-A-U102 study of patritumab deruxtecan (HER3-DXd) in EGFR-mutated NSCLC.. BACKGROUND: Human epidermal growth factor receptor 3 (HER3) is broadly expressed in non-small-cell lung cancer (NSCLC) and is the target of patritumab deruxtecan (HER3-DXd), an antibody-drug conjugate consisting of a HER3 antibody attached to a topoisomerase I inhibitor payload via a tetrapeptide-based cleavable linker. U31402-A-U102 is an ongoing phase I study of HE",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
32591465,paper,CHEMBL4650989,compound,inhibits,ROS1,target,0.6233880519866943,"U.S. Phase I First-in-human Study of Taletrectinib (DS-6051b/AB-106), a ROS1/TRK Inhibitor, in Patients with Advanced Solid Tumors.. PURPOSE: Taletrectinib (DS-6051b/AB-106) is an oral, tyrosine kinase inhibitor of ROS1 and NTRK with potent preclinical activity against ROS1 G2032R solvent-front mutation among others. We report the first-in-human U.S. phase I results of taletrectinib. PATIENTS AND METHODS: Patients ≥18 years old with neuroendocrine tumors, with tumor-induced pain, or tumors harbo",Yes,,
38494387,paper,RET,target,inhibits,CHEMBL4559134,compound,0.36568155884742737,"Targeting RET alterations in non-small cell lung cancer.. Rearranged during transfection (RET) alterations, which lead to aberrant activation of the RET proto-oncogene, have been identified in various cancers. In non-small cell lung cancer (NSCLC), RET mutations often manifest as RET fusion genes and are observed in 1-2 % of patients with NSCLC. In recent years, selective RET inhibitors such as selpercatinib and pralsetinib, approved by the Food and Drug Administration (FDA) in 2020, have been p",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
39774950,paper,CHEMBL255863,compound,inhibits,CHEMBL4208229,compound,0.38134753704071045,"Asciminib resistance of a new BCR::ABL1 p.I293_K294insSSLRD mutant detected in a Ph + ALL patient.. Chronic myeloid leukemia and Philadelphia chromosome-positive acute lymphoblastic leukemia patients largely benefit from an expanding tyrosine kinase inhibitors (TKIs) toolbox that has improved the outcome of both diseases. However, TKI success is continuously challenged by mutation-driven acquired resistance and therefore, close monitoring of clonal genetic diversity is necessary to ensure proper",No,"compound->compound: drug combination / co-mention, not a real inhibition relation",
33871816,paper,NTRK1,target,inhibits,CHEMBL1983268,compound,0.4011043310165405,"Entrectinib: A Review in NTRK+ Solid Tumours and ROS1+ NSCLC.. Entrectinib (Rozlytrek®) is an orally active, CNS-penetrant, small-molecule, selective inhibitor of the tropomyosin receptor tyrosine kinases TRKA/B/C [encoded by the neurotrophic tyrosine receptor kinase (NTRK) genes NTRK1/2/3, respectively], the proto-oncogene tyrosine-protein kinase ROS1 (ROS1) and the anaplastic lymphoma kinase gene (ALK). It is approved for the treatment of adults and paediatric patients aged ≥ 12 years with NTR",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
33432189,paper,SLC6A4,target,inhibits,OPRM1,target,0.47038015723228455,"Drug repurposing for opioid use disorders: integration of computational prediction, clinical corroboration, and mechanism of action analyses.. Morbidity and mortality from opioid use disorders (OUD) and other substance use disorders (SUD) is a major public health crisis, yet there are few medications to treat them. There is an urgency to accelerate SUD medication development. We present an integrated drug repurposing strategy that combines computational prediction, clinical corroboration using e",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
37962623,paper,CDK2,target,inhibits,BRAF,target,0.3931555449962616,"Repurposing AZD5438 and Dabrafenib for Cisplatin-Induced AKI.. SIGNIFICANCE STATEMENT: To combat both untoward effects of nephrotoxicity and ototoxicity in cisplatin-treated patients, two potential therapeutic oral anticancer drugs AZD5438 and dabrafenib, a phase-2 clinical trial protein kinase CDK2 inhibitor and an US Food and Drug Administration-approved drug BRAF inhibitor, respectively, were tested in an established mouse AKI model. Both drugs have previously been shown to protect significan",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
40304241,paper,CHEMBL5314341,compound,inhibits,NLRP3,target,0.35602468252182007,"The NLRP3 inhibitor NT-0796 enhances and sustains GLP-1R agonist-mediated weight loss in a murine diet-induced obesity model.. OBJECTIVE: In order to investigate whether a central nervous system penetrant anti-inflammatory could augment or sustain obesity treatment with semaglutide (Wegovy), a glucagon-like peptide-1 receptor (GLP-1R) agonist, we tested two hypotheses in models of diet-induced obesity (DIO): 1) a centrally penetrant NLPR3 inhibitor, NT-0796, drives enhanced weight loss when comb",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
34327891,paper,CHEMBL3301610,compound,inhibits,CDK4,target,0.42004552483558655,"[CDK4/6 signaling pathway and its targeted therapeutic agents in cancer therapy: a review].. The development and progression of most cancers have been well recognized as the result of highly activated cell cycle. Cyclin dependent kinase 4/6 plays important roles not only in mitosis, but also in multiple biological processes that contribute to cancer development, such as aging, apoptosis and histone modification. Three FDA approved CDK4/6 inhibitors, Palbociclib, Ribociclib and Abemaciclib, have ",Yes,,
US-2025177364-A1,patent,CHEMBL189963,compound,inhibits,CHEMBL3301610,compound,0.4519282877445221,"Combination therapies for breast cancer. The present application discloses combinations for treating estrogen receptor-positive and HER2-positive breast cancer patients. The combinations comprise pertuzumab and trastuzumab (e.g. a fixed dose combination of pertuzumab and trastuzumab, PH FDC) plus giredestrant. In one embodiment, the combination further includes a CDK4/6 inhibitor, such as abemaciclib or palbociclib.",No,"compound->compound: drug combination / co-mention, not a real inhibition relation",
33205684,paper,CHEMBL3137309,compound,inhibits,MDM2,target,0.34693443775177,"Apoptosis targeted therapies in acute myeloid leukemia: an update.. Introduction: Management of acute myeloid leukemia (AML) continues to be a therapeutic challenge despite significant recent advancements. Dysregulation of several components of apoptotic pathways has been identified as potential driver in AML. Areas covered: Overexpression of anti-apoptotic proteins, B-cell lymphoma 2 (BCL2), BCL-XL, and myeloid cell leukemia-1 (MCL1), has been associated with worse outcome in AML. Dysfunction o",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
37672251,paper,TRPV1,target,inhibits,CHEMBL294199,compound,0.36900168657302856,"Ocular Pharmacology and Toxicology of TRPV1 Antagonist SAF312 (Libvatrep).. PURPOSE: To evaluate the pharmacology and toxicology of SAF312, a transient receptor potential vanilloid 1 (TRPV1) antagonist. METHODS: TRPV1 expression in human ocular tissues was evaluated with immunohistochemistry. Inhibition of calcium influx in Chinese hamster ovary (CHO) cells expressing human TRPV1 (hTRPV1) and selectivity of SAF312 were assessed by a fluorescent imaging plate reader assay. Ocular tissue and plasm",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
35105467,paper,EGFR,target,inhibits,CHEMBL2105719,compound,0.3737403452396393,"[Drug-drug interactions of tyrosine kinase inhibitors in treatment of non-small-cell lung carcinoma].. The development of tyrosine kinase inhibitors has revolutionized the treatment strategy in patients with non-small cell lung cancer with activating EGFR mutations, ALK or ROS-1 gene rearrangements. The Food and Drug Administration and European Medicines Agency have approved several inhibitors for the treatment of non-small cell lung cancer : five tyrosine kinase inhibitors targeting EGFR (erlot",No,generic TKI drug-drug-interaction review; compound not confirmed as an EGFR inhibitor,REVIEW
WO2020083926A1,patent,KIT,target,inhibits,LCK,target,0.5043788552284241,"HETEROCYCLIC KINASE INHIBITORS AND USES THEREOF. The invention relates to kinase inhibitors, in particular inhibitors of protein kinases including the protein-tyrosine kinases LCK, ABL, SRC, KIT, SIK-family and/or their mutants. Although structurally similar to dasatinib, the kinase inhibitors of the invention can display one or more certain properties distinct to dasatinib. Also, the invention relates to pharmaceutical compositions that comprise one or more of the kinase inhibitors. The kinase ",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
37675925,paper,ACE,target,inhibits,CHEMBL1560,compound,0.3237564265727997,"Natural angiotensin converting enzyme inhibitors: A safeguard against hypertension, respiratory distress syndrome, and chronic kidney diseases.. Hypertension is a serious concern as it is one of the causes of kideny failure and pulmonary fibrosis. An important therapeutic strategy for treating chronic hypertension is to inhibit the angiotensin converting enzyme (ACE). ACE inhibition reduces kidney damage, pulmonary artery pressure, and high blood pressure. Due to their high efficacy and low risk",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
33723720,paper,ERBB2,target,inhibits,WEE1,target,0.3817724287509918,"WEE1 inhibition reverses trastuzumab resistance in HER2-positive cancers.. BACKGROUND: To date, many efforts have been made to understand the resistance mechanism of trastuzumab in human epidermal growth factor receptor 2 (HER2)-positive breast and gastric cancer. However, there is still a huge unmet medical need for patients with trastuzumab resistance. METHODS: In our study, we generated four trastuzumab-resistant (HR) cancer cell lines from ERBB2-amplified gastric and biliary tract cancer cel",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
38961500,paper,PPARA,target,inhibits,PCSK9,target,0.32556968927383423,"Repurposing lipid-lowering drugs on asthma and lung function: evidence from a genetic association analysis.. OBJECTIVE: To explore the correlation between asthma risk and genetic variants affecting the expression or function of lipid-lowering drug targets. METHODS: We conducted Mendelian randomization (MR) analyses using variants in several genes associated with lipid-lowering medication targets: HMGCR (statin target), PCSK9 (alirocumab target), NPC1L1 (ezetimibe target), APOB (mipomersen target",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
37880048,paper,PARP2,target,inhibits,CHEMBL1094636,compound,0.4116775095462799,"PARP inhibitors: A review of the pharmacology, pharmacokinetics, and pharmacogenetics.. PARP inhibitors have emerged as a promising class of anticancer agents approved for the treatment of ovarian, breast, prostate, and pancreatic cancer. These inhibitors target PARP enzymes involved in DNA repair pathways and exhibit remarkable efficacy in cancers with genetic deficiencies in the homologous recombination pathway responsible for mending DNA double-strand breaks. While all PARP inhibitors demonst",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
35496494,paper,CACNA1D,target,inhibits,AR,target,0.41628268361091614,"Data pertaining to aberrant intracellular calcium handling during androgen deprivation therapy in prostate cancer.. The data generated here in relates to the research article ""CaV1.3 enhanced store operated calcium promotes resistance to androgen deprivation in prostate cancer"". A model of prostate cancer (PCa) progression to castration resistance was employed, with untreated androgen sensitive LNCaP cell line alongside two androgen deprived (bicalutamide) sublines, either 10 days (LNCaP-ADT) or",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
38480886,paper,DRD2,target,agonizes,CHEMBL59,compound,0.37484118342399597,"Dopamine receptor D2 confers colonization resistance via microbial metabolites.. The gut microbiome has major roles in modulating host physiology. One such function is colonization resistance, or the ability of the microbial collective to protect the host against enteric pathogens1-3, including enterohaemorrhagic Escherichia coli (EHEC) serotype O157:H7, an attaching and effacing (AE) food-borne pathogen that causes severe gastroenteritis, enterocolitis, bloody diarrhea and acute renal failure4,",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
41391569,paper,GIPR,target,agonizes,CHEMBL4297839,compound,0.3398943245410919,"Long-acting GIPR agonist LY3537021 reduces body weight and fasting blood glucose in patients with T2D: Preclinical development and phase 1 randomized ascending dose studies.. BACKGROUND: Tirzepatide, a single-molecule dual glucose-dependent insulinotropic polypeptide (GIP)/glucagon-like peptide-1 (GLP-1) receptor (R) agonist, has shown superiority in the reduction of blood glucose and body weight, above selective GLP-1R agonists, but the contribution of GIP to these effects remains incompletely ",Partial,"reversed: GLP-1/GIP agonist compound agonizes GIPR/GLP1R, not vice versa",
38892000,paper,TRPV1,target,agonizes,CHEMBL256087,compound,0.33011674880981445,"Roles of Thermosensitive Transient Receptor Channels TRPV1 and TRPM8 in Paclitaxel-Induced Peripheral Neuropathic Pain.. Paclitaxel, a microtubule-stabilizing chemotherapy drug, can cause severe paclitaxel-induced peripheral neuropathic pain (PIPNP). The roles of transient receptor potential (TRP) ion channel vanilloid 1 (TRPV1, a nociceptor and heat sensor) and melastatin 8 (TRPM8, a cold sensor) in PIPNP remain controversial. In this study, Western blotting, immunofluorescence staining, and ca",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
39302807,paper,CHEMBL1200622,compound,agonizes,VDR,target,0.47314172983169556,"Vitamin D receptor alleviates lipid peroxidation in diabetic nephropathy by regulating ACLY/Nrf2/Keap1 pathway.. The membrane lipid damage caused by reactive oxygen species(ROS) and various peroxides, namely lipid peroxidation, plays an important role in the progression of diabetic nephropathy (DN).We previously reported that vitamin D receptor(VDR) plays an active role in DN mice by modulating autophagy disorders. However, it is unclear whether the ATP-citrate lyase (ACLY)/NF-E2-related factor-",Yes,,
