patent_id,person_id
WO-2025162868-A1,INOUE SHIGEYOSHI
WO-2025162868-A1,FENZL SEBASTIAN ALEXANDER
US-2025235499-A1,ZHANG MENGXIN
US-2025235499-A1,LIU WENHONG
US-2025235499-A1,TAO FANGFANG
US-2025235499-A1,XU YE
US-2025235499-A1,LI JUNFENG
WO-2025151605-A1,SAHOO DIPANKAR
WO-2025151605-A1,ATOCHINA-VASSERMAN ELENA
WO-2025151605-A1,LU JUNCHENG
WO-2025151605-A1,PERCEC VIRGIL
WO-2025151605-A1,WEISSMAN DREW
WO-2025151605-A1,MAURYA DEVENDRA
US-12358995-B2,LAFLEUR DAVID WILLIAM
US-12358995-B2,HILBERT DAVID M
US-2025195435-A1,VAIL NEAL K
US-2025195435-A1,VAUGHN DANA
WO-2025117886-A1,LIN JIAN
WO-2025117886-A1,MAYNARD ANDREW THOMAS
WO-2025117886-A1,BROADUS MATTHEW RYAN
WO-2025117886-A1,SAUNDERS JEFFREY OWEN
WO-2025117886-A1,APPLETON BRENT A
WO-2025117886-A1,MEREDITH ERIK LEE
WO-2025117886-A1,FORTANET JORGE GARCIA
US-12281181-B2,PEI DEHUA
WO-2025081059-A1,TESSIER PETER
WO-2025081059-A1,DESAI ALEC
WO-2025081059-A1,KOPP ANNA
WO-2025081059-A1,THURBER GREG M
WO-2025061762-A1,WÖLFEL THOMAS
WO-2025061762-A1,WÖLFEL CATHERINE
WO-2025061762-A1,FATHO MARTINA
WO-2025061762-A1,PASCHEN ANNETTE
WO-2025061762-A1,SCHADENDORF DIRK
EP-4527849-A1,WÖLFEL THOMAS
EP-4527849-A1,WÖLFEL CATHERINE
EP-4527849-A1,FATHO MARTINA
EP-4527849-A1,PASCHEN ANNETTE
EP-4527849-A1,SCHADENDORF DIRK
WO-2025050605-A1,MAO XIAOWEN
WO-2025050605-A1,YAM WAI PING JUDY
WO-2025050605-A1,TEY SZE KEONG
EP-4514858-A2,FLYNN RYAN A
EP-4514858-A2,TZELEPIS KONSTANTINOS
EP-4514858-A2,GEORGE BENSON M
US-12239737-B2,VAIL NEAL K
US-12239737-B2,VAUGHN DANA
US-12239651-B2,LI WENYAN
US-12239651-B2,QUAN YI-ZHOU
US-12239651-B2,CHEN ZHENG-YI
WO-2025030965-A1,SHEN LIANJUN
WO-2025030965-A1,SHI HUAN
WO-2025030965-A1,CAO WEI
WO-2025030965-A1,JIANG XIAOYAN
US-12213957-B2,ASTON ROGER
US-12213957-B2,MOLLARD RICHARD
WO-2025019682-A1,VALENTE ELIZABETH JOY
WO-2025019682-A1,GIACOLETTO CHRISTOPHER JOHN
WO-2025019682-A1,SCHILLER MARTIN ROY
WO-2025019682-A1,BROWN LANCER
WO-2025019682-A1,ROTTER JEROME I
WO-2025002422-A1,TANG BEIBEI
WO-2025002422-A1,JI XIANG
WO-2025002422-A1,WANG WENBO
WO-2025002422-A1,LV CONG
WO-2025002422-A1,LIU HONGCHUAN
WO-2025002422-A1,Bai Haojiang
WO-2025006406-A1,ONUOHA SHIMOBI
WO-2025006406-A1,HAYRE JASVINDER
WO-2025006406-A1,MA BIAO
WO-2025006406-A1,WILLIAMS ROBERT
US-2024423963-A1,DEKLOTZ CYNTHIA MARIE CARVER
US-2024423963-A1,SILVERMAN ROBERT A
US-12144822-B2,CHEN JUN-AN
US-12144822-B2,PENG KUAN-CHIH
US-12144822-B2,TUNG YING-TSEN
US-12129260-B2,TRATRAT CHRISTOPHE
US-12129260-B2,HAROUN MICHELYNE
WO-2024220676-A1,CHILDS-DISNEY JESSICA
WO-2024220676-A1,BLIZZARD Timothy
WO-2024220676-A1,DISNEY MATTHEW
WO-2024212685-A1,WONG MAN SAU
WO-2024212685-A1,POON CHUI WA CHRISTINA
EP-4397676-A3,MAHR ANDREA
EP-4397676-A3,SCHOOR OLIVER
EP-4397676-A3,WEINSCHENK TONI
EP-4397676-A3,FRITSCHE JENS
EP-4397676-A3,STEVERMANN LEA
EP-4397676-A3,SINGH HARPREET
US-12109199-B2,DEKLOTZ CYNTHIA MARIE CARVER
US-12109199-B2,SILVERMAN ROBERT A
WO-2024199557-A1,ZENKA JAN
WO-2024199557-A1,LENCOVA RADKA
WO-2024199557-A1,FREJLACHOVA ANDREA
US-12099061-B2,MAO XIAOWEN
US-12099061-B2,YAM WAI PING JUDY
US-12099061-B2,TEY SZE KEONG
US-2024299432-A1,LI WENYAN
US-2024299432-A1,QUAN YI-ZHOU
US-2024299432-A1,CHEN ZHENG-YI
US-12076419-B2,REN HONGMEI
US-2024279235-A1,TRATRAT CHRISTOPHE
US-2024279235-A1,HAROUN MICHELYNE
WO-2024160026-A1,TANG DONGQI
WO-2024160026-A1,LIU JIANG
WO-2024160026-A1,YANG MU
WO-2024160026-A1,WANG FANG
WO-2024160026-A1,ZHANG WEN
EP-4408895-A1,WEINER MICHAEL P
US-12054529-B2,HAMMERSCHMIDT WOLFGANG
US-12054529-B2,STRIPECKE RENATA
US-12054529-B2,ZEIDLER REINHARD
US-12054529-B2,SLABIK CONSTANZE
US-2024247273-A1,MIGLARESE MARK
US-2024247273-A1,O'NEILL HEATHER
US-2024247273-A1,SPETZLER DAVID
US-2024240145-A1,GOJO SATOSHI
US-2024240145-A1,KAMI DAISUKE
WO-2024123935-A3,BUI TUONG-PHO
WO-2024123935-A3,STRAUB JULIE ANN
WO-2024123935-A3,DRAGANOV ALEXANDER
WO-2024123935-A3,JOHNSTON STEVEN C
WO-2024123935-A3,SIMONSON LINDY K
EP-4397676-A2,MAHR ANDREA
EP-4397676-A2,SCHOOR OLIVER
EP-4397676-A2,WEINSCHENK TONI
EP-4397676-A2,FRITSCHE JENS
EP-4397676-A2,STEVERMANN LEA
EP-4397676-A2,SINGH HARPREET
WO-2024131547-A1,SUN YU
US-2024201204-A1,VAZQUEZ-ROSA EDWIN
US-2024201204-A1,SHIN MIN-KYOO
US-2024201204-A1,PIEPER ANDREW A
WO-2024123935-A2,BUI TUONG-PHO
WO-2024123935-A2,STRAUB JULIE ANN
WO-2024123935-A2,DRAGANOV ALEXANDER
WO-2024123935-A2,JOHNSTON STEVEN C
WO-2024123935-A2,SIMONSON LINDY K
WO-2024105677-A1,COHEN-KAPLAN VICTORIA
WO-2024105677-A1,FABRE BERTRAND FRANCOIS
WO-2024105677-A1,CIECHANOVER AARON
WO-2024105677-A1,LIVNEH IDO
WO-2024094827-A1,CAZZAMALLI SAMUELE
WO-2024094827-A1,MUELLER MARCO
WO-2024094827-A1,BASSI GABRIELE
WO-2024094827-A1,OEHLER SEBASTIAN
WO-2024094827-A1,FAVALLI NICHOLAS
US-11976080-B1,TRATRAT CHRISTOPHE
US-11976080-B1,HAROUN MICHELYNE
US-2024140978-A1,MIGLARESE MARK
US-2024140978-A1,MAYER GÜNTER
US-2024140978-A1,O`NEILL HEATHER
US-2024140978-A1,SPETZLER DAVID
WO-2024088392-A1,TANG RENHONG
WO-2024088392-A1,XUE LITING
WO-2024088392-A1,YANG CHEN
WO-2024088392-A1,YANG GUIMEI
WO-2024088392-A1,GUO YAO
WO-2024088392-A1,YANG WENQING
WO-2024088392-A1,ZHOU FENG
WO-2024088392-A1,ZHU LILI
WO-2024088392-A1,ZHU JI
US-11963968-B2,LI WENYAN
US-11963968-B2,QUAN YI-ZHOU
US-11963968-B2,CHEN ZHENG-YI
EP-4352239-A1,GOJO SATOSHI
EP-4352239-A1,KAMI DAISUKE
US-2024069030-A1,MAO XIAOWEN
US-2024069030-A1,YAM WAI PING JUDY
US-2024069030-A1,TEY SZE KEONG
US-2024058308-A1,MILLER JASON
EP-4324326-A1,CHLOPICKI STEFAN
EP-4324326-A1,MARCZYK BRYGIDA
EP-4324326-A1,BAR ANNA
EP-4324326-A1,KWIATKOWSKI GRZEGORZ
WO-2024033400-A1,RAPETTI MAUSS RAPHAËL
WO-2024033400-A1,BORGESE MAURO-FRANCK
WO-2024033400-A1,SORIANI OLIVIER
WO-2024033400-A1,TOMASINI RICHARD
US-2024050449-A1,LUO QIAN
US-2024050449-A1,HUANG BIN
WO-2024034735-A1,PARK SHIN YOUNG
WO-2024034735-A1,KIM YOUNG HO
WO-2024034735-A1,JANG WON YOUNG
US-2024043550-A1,LAFLEUR DAVID WILLIAM
WO-2024026377-A1,HUMES DARYL
WO-2024026377-A1,VAN HOEVEN NEAL
WO-2024026377-A1,OTT MARILIIS
WO-2023114915-A9,WINTERS IAN
WO-2023114915-A9,WALL GREGORY
WO-2023114915-A9,PETROV DMITRI
WO-2023114915-A9,WINSLOW MONTE
WO-2023114915-A9,Juan Joseph
WO-2023114915-A9,ROSEN MICHAEL
US-2023414632-A1,MIRANDE MARC
US-2023414632-A1,COMISSO MARTINE
US-2023414632-A1,SUBRA Frédéric
US-2023414632-A1,DELELIS OLIVIER
WO-2023212646-A3,TZELEPIS KONSTANTINOS
WO-2023212646-A3,GEORGE BENSON
WO-2023212646-A3,FLYNN RYAN
US-2023383360-A1,WALL GREGORY DANIEL
US-2023383360-A1,WINSLOW MONTE MEIER
US-2023383360-A1,PETROV DMITRI ALEXANDROVICH
US-2023383360-A1,JUAN JOSEPH BRIAN MIRANDA
US-2023383360-A1,ROSEN MICHAEL
US-2023383360-A1,WINTERS IAN PAUL
EP-4277640-A1,MILLER JASON
US-11820782-B2,GARZON FELIX TOMAS
US-2023365703-A1,WANG SUQIN
US-2023365703-A1,SONG LIPING
US-2023357430-A1,GAO SHOU-JIANG
WO-2023172872-A3,CROUCHER PETER
WO-2023172872-A3,SAMUELSZ ERRIN
WO-2023172872-A3,ERLANDER MARK
WO-2023172872-A3,RIDINGER MAYA
WO-2023212646-A2,TZELEPIS KONSTANTINOS
WO-2023212646-A2,GEORGE BENSON
WO-2023212646-A2,FLYNN RYAN
US-11802130-B1,TRATRAT CHRISTOPHE
US-11802130-B1,HAROUN MICHELYNE
US-2023322859-A1,PEI DEHUA
EP-4253423-A1,WANG SUQIN
EP-4253423-A1,SONG LIPING
WO-2023172872-A2,CROUCHER PETER
WO-2023172872-A2,SAMUELSZ ERRIN
WO-2023172872-A2,ERLANDER MARK
WO-2023172872-A2,RIDINGER MAYA
US-2023277574-A1,LI WENYAN
US-2023277574-A1,QUAN YI-ZHOU
US-2023277574-A1,CHEN ZHENG-YI
WO-2023159914-A1,LUO QIAN
WO-2023159914-A1,HUANG BIN
WO-2023114915-A3,WINTERS IAN
WO-2023114915-A3,WALL GREGORY
WO-2023114915-A3,PETROV DMITRI
WO-2023114915-A3,WINSLOW MONTE
WO-2023114915-A3,Juan Joseph
WO-2023114915-A3,ROSEN MICHAEL
US-11725023-B2,MIGLARESE MARK
US-11725023-B2,O'NEILL HEATHER
US-11725023-B2,MAYER GÜNTER
US-11725023-B2,SPETZLER DAVID
US-2023218577-A1,DI NARDO ALESSIA
US-2023218577-A1,SAHIN MUSTAFA
US-2023212271-A1,WEINER MICHAEL P
WO-2023114915-A2,WINTERS IAN
WO-2023114915-A2,WALL GREGORY
WO-2023114915-A2,PETROV DMITRI
WO-2023114915-A2,WINSLOW MONTE
WO-2023114915-A2,Juan Joseph
WO-2023114915-A2,ROSEN MICHAEL
US-2023190804-A1,SHAILUBHAI KUNWAR
US-2023181516-A1,ASTON ROGER
US-2023181516-A1,MOLLARD RICHARD
US-2023183808-A1,CROCE CARLO M
US-11673919-B2,PEI DEHUA
EP-4188380-A1,VOLOSHIN-SELA Tali
EP-4188380-A1,KLEIN-GOLDBERG ANAT
EP-4188380-A1,AVIGDOR LILACH
WO-2023083054-A1,KONG LIJUAN
WO-2023083054-A1,MA CHUNXIAO
WO-2023083054-A1,XU XIAOJUN
WO-2023083054-A1,XING CAIYI
WO-2023083054-A1,LIU XINGFENG
WO-2023083054-A1,LI PINGPING
WO-2023083054-A1,CUI BING
WO-2023083054-A1,ZHAO QIJIN
WO-2023083054-A1,WAN YANJUN
WO-2023083054-A1,HOU SHAOCONG
WO-2023083054-A1,JIANG QIAN
WO-2023083054-A1,LIU SHANSHAN
US-11648268-B2,ADUSUMILLI PRASAD S
EP-4168537-A1,SHAILUBHAI KUNWAR
US-2023124720-A1,SHEN XIN
US-2023124720-A1,JU SHIJIE
US-2023124720-A1,LIANG JIALONG
US-2023124720-A1,ZHANG XINLEI
US-2023124720-A1,ZHANG DONGXU
US-2023124720-A1,WEI ZHAO
US-2023124720-A1,LIU JIYUAN
US-2023124720-A1,ZHANG JIE
US-2023124720-A1,LIU XUEYING
US-2023124720-A1,ZHANG SHENGYONG
US-2023124720-A1,WANG QINGWEI
WO-2023056423-A1,HAN-JIE ZHOU
WO-2023056423-A1,BIANNIC BERENGER
WO-2023056423-A1,VIRSIK PETER
WO-2023049501-A1,WEINER MICHAEL P
EP-4149454-A1,ASTON ROGER
EP-4149454-A1,MOLLARD RICHARD
US-2023078913-A1,ANDERSEN RAYMOND JOHN
US-2023078913-A1,ZHOU HAN-JIE
US-2023072528-A1,BARBARIN ALICE
US-2023072528-A1,GOMBERT JEAN-MARC
US-2023072528-A1,LEFEVRE LUCIE
US-2023072528-A1,HERBELIN ANDRÉ
US-2023072528-A1,CAYSSIALS EMILIE
US-2023072528-A1,ROY LYDIA
EP-4138845-A1,CROCE CARLO M
US-11590152-B2,LI WENYAN
US-11590152-B2,QUAN YI-ZHOU
US-11590152-B2,CHEN ZHENG-YI
US-2023046803-A1,PROIA DAVID
US-2023046803-A1,CHIMMANAMADA DINESH U
US-2023046803-A1,YING WEIWEN
US-2022395498-A1,SHINDE RAJESH R
US-2022395498-A1,ALLAND LEILA
US-2022395498-A1,KADIYALA SUDHAKAR
US-2022395498-A1,SEARS CHRISTOPHER
US-2022395498-A1,WOOSTER RICHARD
US-2022395498-A1,BILODEAU MARK T
US-2022395498-A1,AU YEUNG TSUN P
US-2022395498-A1,ZHOROV EUGENE
US-2022395498-A1,SWERYDA-KRAWIEC BEATA
EP-4100126-A1,BARBARIN ALICE
EP-4100126-A1,GOMBERT JEAN-MARC
EP-4100126-A1,LEFEVRE LUCIE
EP-4100126-A1,HERBELIN ANDRÉ
EP-4100126-A1,CAYSSIALS EMILIE
EP-4100126-A1,ROY LYDIA
WO-2022243906-A1,GOJO SATOSHI
WO-2022243906-A1,KAMI DAISUKE
US-11505592-B2,PAVONE LUIGI MICHELE
US-11505592-B2,PATERNO ROBERTO
US-11505592-B2,SANTILLO MARIAROSARIA
US-11505592-B2,AVVEDIMENTO VITTORIO ENRICO
EP-4087610-A1,VAZQUEZ-ROSA EDWIN
EP-4087610-A1,SHIN MIN-KYOO
EP-4087610-A1,PIEPER ANDREW A
US-2022356203-A1,MIGLARESE MARK
US-2022356203-A1,MAYER GÜNTER
US-2022356203-A1,O`NEILL HEATHER
US-2022356203-A1,SPETZLER DAVID
US-11491145-B2,PROIA DAVID
US-11491145-B2,CHIMMANAMADA DINESH U
US-11491145-B2,YING WEIWEN
WO-2022223544-A1,COURTY JOSÉ
WO-2022223544-A1,BOUVET PHILIPPE
WO-2022223544-A1,CASCONE ILARIA
WO-2022223544-A1,CHALABI-DCHAR MOUNIRA
US-2022289749-A1,KALE AMIT
US-2022289749-A1,JAIN NEERA
US-2022289749-A1,YING WEIWEN
US-2022289749-A1,CHIMMANAMADA DINESH U
US-2022289749-A1,ZHANG JUNYI
US-2022281920-A1,PEI DEHUA
US-2022275055-A1,WU HUIJUAN
US-2022275055-A1,TANG NAN
US-2022268782-A1,CZIBIK GABOR
US-2022268782-A1,DERUMEAUX GENEVIÈVE
US-2022268782-A1,SAWAKI DAIGO
WO-2022155242-A1,MILLER JASON
US-11377447-B2,KALE AMIT
US-11377447-B2,JAIN NEERA
US-11377447-B2,YING WEIWEN
US-11377447-B2,CHIMMANAMADA DINESH U
US-11377447-B2,ZHANG JUNYI
US-2022204570-A1,SHI XIAOJU
WO-2022132301-A1,GAO SHOU-JIANG
US-2022177597-A1,RUTKOWSKI JULIA LYNN
US-2022177597-A1,COMPER FABRIZIO
US-2022177597-A1,SZARY JAROSLAW MICHAL
US-2022177597-A1,WICHER KRZYSZTOF BARTLOMIEJ
US-2022177597-A1,STOCKI PAWEL
EP-4008341-A1,SHI XIAOJU
US-2022168393-A1,BASILE LENA A
WO-2022105665-A1,JIANG RUOTIAN
WO-2022105665-A1,ZHANG QIANSEN
WO-2022105665-A1,YANG HUAIYU
WO-2022106579-A1,MARTINEZ TRIANA FRANCISCO
WO-2022106579-A1,BULAVIN DMITRY
EP-3999071-A1,CZIBIK GABOR
EP-3999071-A1,DERUMEAUX GENEVIÈVE
EP-3999071-A1,SAWAKI DAIGO
US-11339192-B2,PEI DEHUA
US-2022153752-A1,CMILJANOVIC VLADIMIR
US-2022153752-A1,BEAUFILS FLORENT
US-2022153752-A1,HEBEISEN PAUL
US-2022153752-A1,RAGEOT DENISE
US-2022153752-A1,SELE ALEXANDER
US-2022153752-A1,WYMANN MATTHIAS
US-2022153752-A1,BOHNACKER THOMAS
US-2022153752-A1,LANGLOIS JEAN-BAPTISTE
US-2022143102-A1,SHEN CHE-KUN JAMES
US-2022143102-A1,SHYU YU-CHIAU
US-2022143102-A1,HUNG CHUN-HAO
WO-2022084259-A1,MIRANDE MARC
WO-2022084259-A1,COMISSO MARTINE
WO-2022084259-A1,SUBRA Frédéric
WO-2022084259-A1,DELELIS OLIVIER
EP-3988118-A1,WEN YIFAN
EP-3988118-A1,LIU JINGWEN
EP-3988118-A1,CHEN DONGYIN
EP-3988118-A1,HUANG YEFEI
EP-3988118-A1,ZHOU JIANWEI
EP-3988118-A1,LI XIONG
EP-3988118-A1,LI AIPING
EP-3988118-A1,XU JIN
EP-3984536-A1,MIRANDE MARC
EP-3984536-A1,COMISSO MARTINE
EP-3984536-A1,SUBRA Frédéric
EP-3984536-A1,DELELIS OLIVIER
WO-2021252490-A3,DI NARDO ALESSIA
WO-2021252490-A3,SAHIN MUSTAFA
EP-3976110-A1,WU HUIJUAN
EP-3976110-A1,TANG NAN
US-2022096446-A1,HASTY PAUL
US-2022096446-A1,SHARP ZELTON DAVE
US-2022096446-A1,LIVI CAROLINA
US-2022096446-A1,RICHARDSON ARLAN
US-2022096446-A1,STRONG RANDY
US-2022096818-A1,VOLOSHIN-SELA Tali
US-2022096818-A1,KLEIN-GOLDBERG ANAT
US-2022096818-A1,AVIGDOR LILACH
US-11285143-B2,HUANG YI-CHUN
US-11285143-B2,WANG YU-SHAN
US-11285143-B2,CHIANG HSIN-CHIEN
US-11285143-B2,CHI KWAN-HWA
WO-2022057909-A1,WANG SUQIN
WO-2022057909-A1,SONG LIPING
US-2022071947-A1,CHEN WEIWEI
US-2022071947-A1,SONG KUNYUAN
US-2022073990-A1,CHANG SIYUAN
US-2022073990-A1,LIU ZHIYANG
US-2022073990-A1,YUAN JIE
US-2022073990-A1,CAI SHIQING
US-2022073919-A1,MIGLARESE MARK
US-2022073919-A1,O'NEILL HEATHER
US-2022073919-A1,SPETZLER DAVID
US-11266697-B2,SHEN CHE-KUN JAMES
US-11266697-B2,SHYU YU-CHIAU
US-11266697-B2,HUNG CHUN-HAO
US-2022062404-A1,GOLDEN JOSEPH WALTER
US-2022062404-A1,SHOEMAKER CHARLES JASON
US-2022062404-A1,GARRISON AURA RAE
WO-2022029628-A1,VOLOSHIN-SELA Tali
WO-2022029628-A1,KLEIN-GOLDBERG ANAT
WO-2022029628-A1,AVIGDOR LILACH
EP-3946292-A1,ANDERSEN RAYMOND JOHN
EP-3946292-A1,ZHOU HAN-JIE
US-11242346-B2,GUO CHUANGXING
US-11242346-B2,TONG YOUZHI
US-2022023230-A1,GALVAN VERONICA
US-2022023230-A1,SHARP ZELTON DAVE
US-2022023230-A1,STRONG JOHN R
US-2022023230-A1,ODDO SALVATORE
US-2022023230-A1,WHEELER HERBERT G
US-2022017938-A1,EBERT BENJAMIN LEVINE
US-2022017938-A1,SIEVERS QUINLAN
US-2022017938-A1,MIKKELSEN TARJEI
WO-2021255189-A1,SHAILUBHAI KUNWAR
WO-2021252490-A2,DI NARDO ALESSIA
WO-2021252490-A2,SAHIN MUSTAFA
US-2021386672-A1,VAIL NEAL K
US-2021386672-A1,VAUGHN DANA
US-2021386789-A1,LIN FENG
US-2021386789-A1,ASHILI SHASHANKA
US-2021386789-A1,ICHIM THOMAS
US-2021386789-A1,PINGLE SANDEEP
EP-3919632-A1,CHANG SIYUAN
EP-3919632-A1,LIU ZHIYANG
EP-3919632-A1,YUAN JIE
EP-3919632-A1,CAI SHIQING
US-11191750-B2,HASTY PAUL
US-11191750-B2,SHARP ZELTON DAVE
US-11191750-B2,LIVI CAROLINA
US-11191750-B2,RICHARDSON ARLAN
US-11191750-B2,STRONG RANDY
US-11186591-B2,CMILJANOVIC VLADIMIR
US-11186591-B2,BEAUFILS FLORENT
US-11186591-B2,HEBEISEN PAUL
US-11186591-B2,RAGEOT DENISE
US-11186591-B2,SELE ALEXANDER
US-11186591-B2,WYMANN MATTHIAS
US-11186591-B2,BOHNACKER THOMAS
US-11186591-B2,LANGLOIS JEAN-BAPTISTE
US-2021356468-A1,MAO XIAOWEN
US-2021356468-A1,YAM WAI PING JUDY
US-2021356468-A1,TEY SZE KEONG
WO-2021227166-A1,DAI HONGLIANG
WO-2021227166-A1,ZHANG YI
WO-2021227166-A1,ZHAO LIANG
WO-2021227166-A1,TANG BO
WO-2021227166-A1,SU HUIZHAO
WO-2021227166-A1,WANG YUMIN
WO-2021227166-A1,ZHU JUN
WO-2021226662-A1,ASTON ROGER
WO-2021226662-A1,MOLLARD RICHARD
US-2021348163-A1,WEINER HOWARD
US-2021348163-A1,LIU SHIRONG
US-11168345-B2,EBERT BENJAMIN LEVINE
US-11168345-B2,SIEVERS QUINLAN
US-11168345-B2,MIKKELSEN TARJEI
WO-2021182900-A3,JEONG KYOUNG HOON
WO-2021182900-A3,KIM WON-JOO
EP-3903804-A1,LAFLEUR DAVID WILLIAM
EP-3903804-A1,HILBERT DAVID M
WO-2021216691-A1,CROCE CARLO
US-11155820-B2,LIU YANFENG
US-11155820-B2,CUI YONG
US-11155820-B2,ZHANG JINGHAI
US-2021324416-A1,ALY AHMED SAYED IBRAHIM
US-2021324416-A1,RIDER PAUL
US-2021324416-A1,KOUSOULAS KONSTANTIN
WO-2021204197-A1,SHEN XIN
WO-2021204197-A1,JU SHIJIE
WO-2021204197-A1,LIANG JIALONG
WO-2021204197-A1,ZHANG XINLEI
WO-2021204197-A1,ZHANG DONGXU
WO-2021204197-A1,WEI ZHAO
WO-2021204197-A1,LIU JIYUAN
WO-2021204197-A1,ZHANG JIE
WO-2021204197-A1,LIU XUEYING
WO-2021204197-A1,ZHANG SHENGYONG
WO-2021204197-A1,WANG QINGWEI
US-2021311045-A1,NIMA ZEID
US-2021311045-A1,BIRIS ALEXANDRU S
WO-2021182900-A2,JEONG KYOUNG HOON
WO-2021182900-A2,KIM WON-JOO
US-11116754-B2,CANMAN JULIE
US-11116754-B2,SHIRASU-HIZA MICHELE
US-2021277016-A1,KINNEY WILLIAM A
US-2021277016-A1,SKERRETT H DONLON
US-2021277016-A1,ADELMAN STEVEN JAY
US-11110067-B2,GALVAN VERONICA
US-11110067-B2,SHARP ZELTON DAVE
US-11110067-B2,STRONG JOHN R
US-11110067-B2,ODDO SALVATORE
US-11110067-B2,WHEELER HERBERT G
US-2021254000-A1,BRAHMANDAM ARCHANA
US-2021254000-A1,MORTENSEN DEBORAH
US-2021254000-A1,THOMPSON LUCAS JAMES
US-2021254000-A1,FILVAROFF ELLEN
US-11091765-B2,MIGLARESE MARK
US-11091765-B2,O'NEILL HEATHER
US-11091765-B2,SPETZLER DAVID
WO-2021156360-A1,BARBARIN ALICE
WO-2021156360-A1,GOMBERT JEAN-MARC
WO-2021156360-A1,LEFEVRE LUCIE
WO-2021156360-A1,HERBELIN ANDRÉ
WO-2021156360-A1,CAYSSIALS EMILIE
WO-2021156360-A1,ROY LYDIA
US-11077061-B2,VAIL NEAL K
US-11077061-B2,VAUGHN DANA
US-2021230288-A1,LAFLEUR DAVID WILLIAM
US-2021230288-A1,HILBERT DAVID M
US-2021230245-A1,HAMMERSCHMIDT WOLFGANG
US-2021230245-A1,STRIPECKE RENATA
US-2021230245-A1,ZEIDLER REINHARD
US-2021230245-A1,SLABIK CONSTANZE
WO-2021142128-A1,VAZQUEZ-ROSA EDWIN
WO-2021142128-A1,SHIN MIN-KYOO
WO-2021142128-A1,PIEPER ANDREW A
US-2021177810-A1,DEKLOTZ CYNTHIA MARIE CARVER
US-2021177810-A1,SILVERMAN ROBERT A
US-2021177983-A1,BRODKIN HEATHER R
US-2021177983-A1,MOUSTAKAS DEMETRI T
US-2021177983-A1,MCSWEENEY LESLIE A
US-2021177983-A1,ALVAREZ JUAN
US-11034701-B2,KINNEY WILLIAM A
US-11034701-B2,SKERRETT H DONLON
US-11034701-B2,ADELMAN STEVEN JAY
EP-3831844-A1,PAVONE LUIGI MICHELE
EP-3831844-A1,SANTILLO MARIAROSARIA
EP-3831844-A1,PATERNO' ROBERTO
EP-3831844-A1,AVVEDIMENTO VITTORIO ENRICO
US-11016089-B2,BIRIS ALEXANDRU S
US-11016089-B2,NIMA ZEID A
US-2021145859-A1,CHEN JUN-AN
US-2021145859-A1,PENG KUAN-CHIH
US-2021145859-A1,TUNG YING-TSEN
EP-3820997-A1,ALY AHMED SAYED IBRAHIM
EP-3820997-A1,RIDER PAUL
EP-3820997-A1,KOUSOULAS KONSTANTIN
US-11008397-B2,LAFLEUR DAVID WILLIAM
US-11008397-B2,HILBERT DAVID M
US-11007129-B2,BADASH ZION
US-2021137897-A1,DEKLOTZ CYNTHIA MARIE CARVER
US-2021137897-A1,SILVERMAN ROBERT A
US-2021122766-A1,GARZON FELIX TOMAS
US-2021085700-A1,KOWALCZYK-PRZEWLOKA TERESA
US-2021085700-A1,LOCH JAMES
US-2021085700-A1,YING WEIWEN
US-2021085700-A1,LU GENLIANG
US-2021085700-A1,VUTUKURI DHARMA
US-2021085700-A1,OSMAN SAMI
US-2021085700-A1,CHEN SHOUJUN
US-2021085700-A1,CHIMMANAMADA DINESH U
US-2021085700-A1,ZHANG JUNYI
US-2021085700-A1,JIANG JUN
US-10941176-B2,MIGLARESE MARK
US-10941176-B2,O'NEILL HEATHER
US-10941176-B2,MAYER GÜNTER
US-10941176-B2,SPETZLER DAVID
EP-3781590-A1,HAMMERSCHMIDT WOLFGANG
EP-3781590-A1,STRIPECKE RENATA
EP-3781590-A1,ZEIDLER REINHARD
EP-3781590-A1,SLABIK CONSTANZE
EP-3773606-A1,CHEN JUN-AN
EP-3773606-A1,PENG KUAN-CHIH
EP-3773606-A1,TUNG YING-TSEN
WO-2021017365-A1,SHI XIAOJU
US-2021030775-A1,LI WENYAN
US-2021030775-A1,QUAN YI-ZHOU
US-2021030775-A1,CHEN ZHENG-YI
WO-2021009091-A1,CZIBIK GABOR
WO-2021009091-A1,DERUMEAUX GENEVIÈVE
WO-2021009091-A1,SAWAKI DAIGO
WO-2021004373-A1,YANG XIA
WO-2021004373-A1,GAO GUOQUAN
WO-2021004373-A1,XIE JINYE
WO-2021004373-A1,ZHOU TI
US-2021002381-A1,LAFLEUR DAVID WILLIAM
US-2021002381-A1,HILBERT DAVID M
US-10881741-B2,BRODKIN HEATHER R
US-10881741-B2,MOUSTAKAS DEMETRI T
US-10881741-B2,MCSWEENEY LESLIE A
US-10881741-B2,ALVAREZ JUAN
US-2020397918-A1,REN HONGMEI
WO-2020237588-A1,WU HUIJUAN
WO-2020237588-A1,TANG NAN
EP-3743057-A1,LI WENYAN
EP-3743057-A1,QUAN YI-ZHOU
EP-3743057-A1,CHEN ZHENG-YI
US-2020362046-A1,LAFLEUR DAVID WILLIAM
EP-3738594-A1,KOWALCZYK-PRZEWLOKA TERESA
EP-3738594-A1,LOCH JAMES
EP-3738594-A1,YING WEIWEN
